5.193218564299999507e-01 3.000175017999999749e-01 5.248860614096100718e+00 2.861277242832157341e+00 7.344468075970681298e+00 -1.008143672942551916e-05 1.976634750255999858e-05 9.788800584620000787e-06 1.221279327955999896e-04 9.998483169191000330e-01 1.000000000000000000e+00 1.000000000000000000e+00 -4.952255637189533211e-01 -6.178578656465633756e+00 -5.058336229238136730e+04 -2.019281865197719128e+00 1.000000000000000000e+00 -1.247629183369874184e+01 -1.021420661577318242e+05 -1.618495216458141761e-01 -8.015202059469125895e-02 1.000000000000000000e+00 -8.186892990258837926e+03 -1.976934617789563811e-05 -9.790285605303504054e-06 -1.221464603470264550e-04 1.000000000000000000e+00
5.732078724800000469e-01 2.999999999999999889e-01 5.371181870529600388e+00 2.863386695129784165e+00 7.277547312543486413e+00 -0.000000000000000000e+00 4.853558924013999807e-08 1.660593858841999971e-07 5.117043607915999840e-06 9.999946683614000520e-01 1.000000000000000000e+00 1.000000000000000000e+00 -3.421394248714822339e+00 -1.054286903286236878e+02 -2.060332807362689823e+07 -2.922785061603555001e-01 1.000000000000000000e+00 -3.081454011569285001e+01 -6.021909951291385107e+06 -9.485084153876678290e-03 -3.245221237264976633e-02 1.000000000000000000e+00 -1.954243006282810238e+05 -4.853584801574076051e-08 -1.660602712575521431e-07 -5.117070890288677047e-06 1.000000000000000000e+00
6.520390734800000088e-01 2.999999999999999889e-01 5.550128696799600192e+00 2.866694761514585466e+00 7.142081988770438095e+00 -0.000000000000000000e+00 7.637187599145999755e-12 5.364008338287999727e-13 4.636922666466000083e-11 9.999999999455000399e-01 1.000000000000000000e+00 1.000000000000000000e+00 -7.023538794421928244e-02 -6.071505519891258196e+00 -1.309382527224185638e+11 -1.423783692622580332e+01 1.000000000000000000e+00 -8.644510548889155643e+01 -1.864277489666737549e+12 -1.647037949193712048e-01 -1.156803493204716995e-02 1.000000000000000000e+00 -2.156602712349402618e+10 -7.637187599562226700e-12 -5.364008338580338200e-13 -4.636922666718712161e-11 1.000000000000000000e+00
6.502972608000000543e-01 3.000040005199999804e-01 5.546174782016000115e+00 2.866618702979302657e+00 7.145713294415876327e+00 -2.304320415036364977e-06 2.740328579123000045e-06 1.354810884254000005e-06 2.348159838370000110e-06 9.999935567007000037e-01 1.000000000000000000e+00 1.000000000000000000e+00 -4.943972392856575970e-01 -8.568898840304371989e-01 -3.649173914103149436e+05 -2.022665016181877107e+00 1.000000000000000000e+00 -1.733201191148510789e+00 -7.381056414019929944e+05 -1.167011092833112995e+00 -5.769670625124294627e-01 1.000000000000000000e+00 -4.258626437435605330e+05 -2.740346235993984215e-06 -1.354819613762268908e-06 -2.348174968364130211e-06 1.000000000000000000e+00
6.802151229099999696e-01 3.000022292000000257e-01 5.614088329005699762e+00 2.867959877119305112e+00 7.078178479631278996e+00 -1.284025687886547473e-06 2.278264245339999939e-06 1.116496795468000043e-06 1.835710783926999866e-05 9.999782481311000337e-01 1.000000000000000000e+00 1.000000000000000000e+00 -4.900646611786588780e-01 -8.057497227030594900e+00 -4.389210997699113796e+05 -2.040547052698905350e+00 1.000000000000000000e+00 -1.644170221874687954e+01 -8.956391565028548939e+05 -1.241080166488033737e-01 -6.082095312855118063e-02 1.000000000000000000e+00 -5.447362715775525430e+04 -2.278313802923154261e-06 -1.116521081888197424e-06 -1.835750714935884169e-05 1.000000000000000000e+00
